Task_ID,Timestamp,Joint_ID,Desired_Position,Actual_Position,Desired_Velocity,Actual_Velocity,Actuator_Torque_Command,Energy_Consumption,Path_Error,Predicted_Position_SRR_DM_Bi_LSTM,Predicted_Velocity_SRR_DM_Bi_LSTM,Inference_Latency,Edge_Node_ID,Task_Completion_Time,Environment_Load,Motion_Type,Robot_Model,Edge_Computing_Enabled,Green_Computing_Mode,Target_Desired_Position
T002,01-07-2024 09:00,1.283025666,29.22916739,28.61711326,0.72492176,0.769472005,1.302372933,5.614169325,0.439079357,29.74221664,0.704321874,24.15427951,Edge-02,11.80363426,Light,Place,KUKA KR10,TRUE,TRUE,29.22916739
T010,01-07-2024 09:01,3.882698171,64.97607995,63.55342019,0.649439472,0.680696219,0.909009971,5.053735624,0.123139383,65.44260687,0.64117642,23.83363249,Edge-03,10.49246761,Heavy,Place,KUKA KR10,TRUE,TRUE,64.97607995
T006,01-07-2024 09:01,1.671412722,31.35845607,31.12358895,0.465811876,0.458761106,1.132253258,5.154840106,0.177961759,31.22916265,0.490844611,24.44353896,Edge-02,14.65823549,Light,Pick,FANUC M-20iA,TRUE,TRUE,31.35845607
T005,01-07-2024 09:00,3.554261289,72.37144921,72.25531396,0.304402518,0.33192652,1.202563867,4.979288224,0.268655072,72.29045001,0.35300097,24.20774463,Edge-02,11.14568722,Light,Inspect,KUKA KR10,TRUE,TRUE,72.37144921
T002,01-07-2024 09:02,2.923738337,66.71391656,66.71377211,0.581930408,0.632706151,1.162144504,5.891322375,0.211379461,66.70268197,0.589297438,24.02360593,Edge-01,10.75006032,Light,Inspect,KUKA KR10,TRUE,TRUE,66.71391656
T004,01-07-2024 09:03,2.394202833,42.3902022,42.65140155,0.856809852,0.8799451,0.94747789,5.12878182,0.304762481,42.4684212,0.82579162,24.31286245,Edge-02,13.51072121,Light,Inspect,FANUC M-20iA,TRUE,TRUE,42.3902022
T004,01-07-2024 09:04,4.345358314,59.21182309,58.75537619,0.561448119,0.614848333,1.041291576,5.253906113,0.238558541,59.25938038,0.60060285,23.72136431,Edge-03,11.23813452,Light,Weld,KUKA KR10,TRUE,TRUE,59.21182309
T001,01-07-2024 09:06,3.395258293,48.86796944,48.77842962,0.44086159,0.474348621,1.211265716,4.888957148,0.389035491,48.85492339,0.426115324,22.99543169,Edge-03,13.26780557,Light,Weld,IRB6700,TRUE,TRUE,48.86796944
T001,01-07-2024 09:06,1.992642399,49.71936892,50.13223296,0.513303842,0.529092033,1.244625206,5.015131853,0.122223795,49.72501307,0.506113121,24.99,Edge-03,12.12764295,Light,Place,FANUC M-20iA,TRUE,TRUE,49.71936892
T003,01-07-2024 09:03,2.396894921,48.21787539,48.38344755,1,1.09,1.268002875,4.942158483,0.263513612,48.22560566,1.05,23.35469762,Edge-01,10.01,Heavy,Place,FANUC M-20iA,TRUE,TRUE,48.21787539
T009,01-07-2024 09:07,4.641930576,37.53930996,37.04252865,0.570446755,0.547829222,0.925673306,4.676886894,0.186194687,37.65524937,0.586285742,23.73601092,Edge-02,13.3663803,Heavy,Weld,KUKA KR10,TRUE,TRUE,37.53930996
T004,01-07-2024 09:02,3.68391745,42.44809744,41.42978023,0.973314033,0.890105968,1.055197771,5.141360757,0.248528772,42.35258187,0.974262548,24.99,Edge-03,11.60634549,Heavy,Weld,IRB6700,TRUE,TRUE,42.44809744
T004,01-07-2024 09:02,6,80.7799656,81.23126532,0.368164392,0.455912852,0.8208066,5.819696482,0.277857373,80.97182728,0.358735929,23.76756842,Edge-02,12.61993529,Heavy,Place,FANUC M-20iA,TRUE,TRUE,80.7799656
T006,01-07-2024 09:05,3.97988895,62.78394248,62.77676212,0.444428401,0.466101352,1.201397544,5.711226981,0.319450228,62.98489191,0.452424678,23.94640621,Edge-02,11.35832031,Light,Place,IRB6700,TRUE,TRUE,62.78394248
T005,01-07-2024 09:04,1.507883133,55.46318679,55.61123229,0.86263494,0.841754322,0.975754973,4.51,0.321782717,55.37970813,0.858374614,24.75250607,Edge-01,13.74814016,Light,Pick,IRB6700,TRUE,TRUE,55.46318679
T004,01-07-2024 09:03,3.715552679,55.70274264,54.90550063,0.458958357,0.473294815,1.008365915,4.51,0.126023903,56.16981938,0.468735118,24.2934655,Edge-02,15,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,55.70274264
T006,01-07-2024 09:07,3.753352283,27.48716933,28.69168761,0.76651657,0.735057939,0.896674502,5.833140106,0.198042423,27.0366487,0.728443235,24.09145244,Edge-01,11.51446018,Light,Inspect,IRB6700,TRUE,TRUE,27.48716933
T005,01-07-2024 09:02,2.38453775,38.80487005,38.59774093,0.564221461,0.570765243,0.974816142,4.753051748,0.187702821,38.81420075,0.548954996,23.8843685,Edge-02,13.56399505,Heavy,Weld,KUKA KR10,TRUE,TRUE,38.80487005
T003,01-07-2024 09:06,3.510284056,68.34596613,68.80169932,0.69670844,0.703463132,1.238995774,4.940413094,0.122203127,68.42395929,0.703432644,24.33682547,Edge-02,11.91358314,Light,Inspect,FANUC M-20iA,TRUE,TRUE,68.34596613
T009,01-07-2024 09:06,1,50.05172835,49.97724777,0.544791543,0.462917865,1.424660935,5.567257524,0.333927464,50.26492568,0.544411831,23.86250922,Edge-03,10.01,Heavy,Pick,IRB6700,TRUE,TRUE,50.05172835
T005,01-07-2024 09:00,3.590222235,47.81192273,48.36267679,0.526122292,0.506354125,1.034413531,5.161682846,0.340478994,47.96204498,0.529664449,22.50957347,Edge-01,12.86119909,Heavy,Place,FANUC M-20iA,TRUE,TRUE,47.81192273
T003,01-07-2024 09:01,3.861471708,52.61004388,52.36483054,0.488605204,0.455923934,0.940133272,5.487203965,0.385381707,53.23193494,0.50111479,23.89306665,Edge-02,13.3043645,Light,Weld,KUKA KR10,TRUE,TRUE,52.61004388
T008,01-07-2024 09:04,1.439539596,48.53801274,48.30380813,0.480536176,0.487919469,0.934864609,5.795120585,0.409585321,48.29318331,0.456205712,23.45851978,Edge-03,12.1961987,Light,Weld,KUKA KR10,TRUE,TRUE,48.53801274
T009,01-07-2024 09:03,2.531882939,43.62850386,43.57084554,0.214246501,0.256898897,1.099689566,5.889678191,0.260529185,44.14779737,0.207652611,24.37795636,Edge-02,13.89078679,Heavy,Pick,IRB6700,TRUE,TRUE,43.62850386
T008,01-07-2024 09:08,3.941129147,56.60165999,55.95238642,0.280944715,0.35630349,0.8,5.793044174,0.197333839,57.00844075,0.27218137,23.37353738,Edge-02,11.88876213,Heavy,Place,KUKA KR10,TRUE,TRUE,56.60165999
T010,01-07-2024 09:02,6,55.97684927,55.81824775,1,1.023317089,1.199124514,5.870884729,0.242501557,56.24533338,1.027453444,23.17865678,Edge-01,12.52691964,Light,Place,KUKA KR10,TRUE,TRUE,55.97684927
T002,01-07-2024 09:02,1.250203017,29.16251901,30.13083272,0.552928951,0.484837249,1.489442974,5.077136082,0.272615012,29.34640433,0.547944337,24.96396261,Edge-01,12.6937582,Heavy,Place,IRB6700,TRUE,TRUE,29.16251901
T008,01-07-2024 09:08,2.876621376,84.88127768,84.48730859,0.797389313,0.776624282,0.918045475,4.755981358,0.17403645,84.95070615,0.825183211,23.95957286,Edge-02,14.09834913,Light,Place,KUKA KR10,TRUE,TRUE,84.88127768
T006,01-07-2024 09:03,4.494903658,27.49698125,28.73073488,0.578570854,0.628485214,0.970502591,4.623152525,0.288972933,27.77536275,0.598243187,23.52023004,Edge-01,14.11334162,Light,Weld,KUKA KR10,TRUE,TRUE,27.49698125
T001,01-07-2024 09:05,2.393833814,46.53462697,47.24340294,0.896677597,0.88242878,0.819552122,5.933715474,0.235362351,46.67447832,0.904921318,23.2302912,Edge-03,12.83270714,Light,Weld,FANUC M-20iA,TRUE,TRUE,46.53462697
T010,01-07-2024 09:08,1.000255903,41.7718903,41.39200897,0.772855205,0.809968007,0.978485477,5.332311259,0.01,41.71983408,0.757077107,24.0118785,Edge-01,13.96504897,Light,Weld,IRB6700,TRUE,TRUE,41.7718903
T009,01-07-2024 09:04,6,51.64894312,49.69968208,0.320254328,0.360977957,1.469336344,5.117339354,0.228304659,51.7999784,0.317967203,23.94029037,Edge-03,13.64467434,Light,Place,FANUC M-20iA,TRUE,TRUE,51.64894312
T003,01-07-2024 09:00,2.870170722,47.56659147,46.36892382,0.618897613,0.710641832,1.047234552,5.618998497,0.348095252,47.88412272,0.620972761,24.37798132,Edge-01,14.02681048,Heavy,Place,IRB6700,TRUE,TRUE,47.56659147
T010,01-07-2024 09:08,5.095696234,10,9.52,0.782133221,0.840814951,0.948465806,4.927497051,0.335458754,9.42,0.770057486,22.8594145,Edge-01,14.0669365,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,10
T003,01-07-2024 09:07,1.055215588,63.13225125,62.65897264,0.394459512,0.364905025,0.99990645,5.175274967,0.361083194,62.85170448,0.397614918,24.4107586,Edge-01,12.65177725,Heavy,Place,FANUC M-20iA,TRUE,TRUE,63.13225125
T009,01-07-2024 09:01,5.215743984,32.53649762,31.94647835,0.766511181,0.758358916,1.038970786,4.730663469,0.35194446,32.32806528,0.766563992,23.47096555,Edge-02,11.88684367,Heavy,Inspect,FANUC M-20iA,TRUE,TRUE,32.53649762
T006,01-07-2024 09:02,1.877059116,64.0138474,64.64236152,0.823946269,0.825823347,1.314814285,4.51,0.351011515,63.60285927,0.797757306,23.78360397,Edge-01,11.31198522,Heavy,Pick,IRB6700,TRUE,TRUE,64.0138474
T008,01-07-2024 09:06,4.529627994,39.09135248,39.2056255,0.492709841,0.471558052,1.258033564,4.808496811,0.400182868,38.98689649,0.501076175,24.53467349,Edge-01,10.08317738,Light,Inspect,FANUC M-20iA,TRUE,TRUE,39.09135248
T009,01-07-2024 09:05,1.305060939,45.03543871,44.65601637,0.451954706,0.480863214,1.220066414,5.04411852,0.268882962,44.76290596,0.444452812,23.50333485,Edge-01,12.70524533,Light,Inspect,IRB6700,TRUE,TRUE,45.03543871
T001,01-07-2024 09:05,1.35021394,69.72475679,69.48738328,0.486686754,0.491832713,0.979483139,5.227892002,0.261133062,70.10210308,0.475208421,24.8154789,Edge-03,12.71952595,Heavy,Pick,IRB6700,TRUE,TRUE,69.72475679
T005,01-07-2024 09:00,5.08827115,57.40535635,57.17180702,0.565545877,0.497137825,1.5,5.544507686,0.198234131,57.72979285,0.562078622,23.58336485,Edge-01,12.7033931,Heavy,Weld,KUKA KR10,TRUE,TRUE,57.40535635
T005,01-07-2024 09:04,5.226190242,76.22674606,76.63690657,0.848534086,0.862555346,0.996458655,5.025097679,0.183259621,76.29993335,0.829821025,23.79240604,Edge-01,12.06947806,Heavy,Inspect,KUKA KR10,TRUE,TRUE,76.22674606
T006,01-07-2024 09:01,2.257822998,44.11263271,44.21479982,0.200104207,0.194587369,0.928930674,5.529116464,0.133149782,43.78972637,0.235691215,22.99418876,Edge-02,13.80265095,Light,Weld,IRB6700,TRUE,TRUE,44.11263271
T006,01-07-2024 09:04,1.039100786,14.97823484,15.09065867,0.714390249,0.73843112,1.311395509,5.272249291,0.289707654,15.27877151,0.68776527,23.49381261,Edge-03,13.18312499,Heavy,Place,KUKA KR10,TRUE,TRUE,14.97823484
T001,01-07-2024 09:01,3.359215709,18.83135837,19.11893061,0.268772198,0.269837927,0.85020792,5.194767763,0.339761997,18.54118814,0.251140333,23.12270896,Edge-01,14.49945457,Heavy,Inspect,KUKA KR10,TRUE,TRUE,18.83135837
T005,01-07-2024 09:01,3.270839781,71.25249221,72.03187393,0.519160758,0.491520986,1.050279562,5.242992257,0.348715112,71.50308054,0.491075955,24.07300796,Edge-02,13.66616779,Light,Place,KUKA KR10,TRUE,TRUE,71.25249221
T006,01-07-2024 09:08,1.266923638,55.06949957,54.71197984,0.665512836,0.746977906,1.043770534,4.893730114,0.299258326,55.32096955,0.662587838,23.0393138,Edge-03,11.17526906,Light,Inspect,KUKA KR10,TRUE,TRUE,55.06949957
T005,01-07-2024 09:06,3.261281032,38.82724964,39.47145307,0.431438085,0.339560215,1.080581598,4.51,0.231415056,38.5439287,0.42842593,23.98407825,Edge-01,10.74514501,Heavy,Place,FANUC M-20iA,TRUE,TRUE,38.82724964
T001,01-07-2024 09:00,2.027419596,42.23501222,42.14977508,0.735241621,0.760013412,1.290928686,5.197785001,0.372081924,41.8761848,0.723358097,23.72932359,Edge-02,10.96864603,Light,Weld,FANUC M-20iA,TRUE,TRUE,42.23501222
T004,01-07-2024 09:04,4.177539911,21.03988734,20.08667061,0.734728333,0.70148843,1.030189524,5.125875631,0.323945421,20.85968021,0.763421591,24.8400356,Edge-01,12.74855792,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,21.03988734
T005,01-07-2024 09:00,4.608107937,32.69548027,32.9296994,0.416834925,0.466117278,1.355034381,6,0.379510149,32.7735753,0.422479638,22.97924476,Edge-02,12.48179242,Light,Inspect,FANUC M-20iA,TRUE,TRUE,32.69548027
T009,01-07-2024 09:03,2.858823939,29.51404788,29.8505596,0.540765695,0.545391538,1.313184082,5.646930897,0.337617589,29.4291761,0.558323636,22.97156703,Edge-02,12.57963691,Heavy,Place,IRB6700,TRUE,TRUE,29.51404788
T001,01-07-2024 09:00,3.540078076,56.43535075,56.78946306,0.232253442,0.33845604,1.084799717,4.964491053,0.283789425,56.45053276,0.231710823,23.28246138,Edge-03,13.04583568,Light,Place,KUKA KR10,TRUE,TRUE,56.43535075
T004,01-07-2024 09:07,1.477953358,62.56319935,62.62070745,0.260851554,0.217205002,1.114782849,5.537647631,0.20884378,62.45699592,0.25061552,24.81334807,Edge-03,12.1800129,Heavy,Place,KUKA KR10,TRUE,TRUE,62.56319935
T008,01-07-2024 09:05,4.434837824,76.68700281,77.3675976,0.866768594,0.85099608,1.217510336,5.73978492,0.209663349,76.73021065,0.886842884,23.00309225,Edge-01,12.05418676,Light,Inspect,KUKA KR10,TRUE,TRUE,76.68700281
T008,01-07-2024 09:05,5.857470935,62.76128153,63.09795673,0.702679363,0.761002262,1.258987966,6,0.411063723,63.04369523,0.719738115,24.93115961,Edge-02,12.8765191,Light,Place,FANUC M-20iA,TRUE,TRUE,62.76128153
T006,01-07-2024 09:02,3.738186845,64.71705512,64.30969495,0.955257305,0.940970802,0.926081016,5.192105998,0.310417109,64.90834917,0.95935233,22.68755251,Edge-01,10.24917126,Light,Pick,FANUC M-20iA,TRUE,TRUE,64.71705512
T008,01-07-2024 09:07,3.83861818,25.71382974,25.71588649,0.307001359,0.361338344,1.397663279,5.422648386,0.437088293,25.72276771,0.292712112,23.37936923,Edge-01,13.86840673,Light,Place,FANUC M-20iA,TRUE,TRUE,25.71382974
T002,01-07-2024 09:05,2.098271421,76.6546216,76.21867589,0.399443678,0.438279176,1.081097986,5.103086326,0.267342183,76.99526138,0.396771146,24.4068962,Edge-01,12.03007928,Heavy,Inspect,FANUC M-20iA,TRUE,TRUE,76.6546216
T009,01-07-2024 09:06,2.490934326,70.33020442,70.26016309,0.746299844,0.728727386,0.892888421,5.006925223,0.192338953,70.57969093,0.734257361,23.06927485,Edge-03,12.5522318,Light,Inspect,KUKA KR10,TRUE,TRUE,70.33020442
T009,01-07-2024 09:07,2.88007925,89.43,89.85,0.813674854,0.794625156,1.406666574,4.51,0.231534653,89.51,0.784380254,23.55207378,Edge-03,12.20467638,Heavy,Pick,KUKA KR10,TRUE,TRUE,89.43
T003,01-07-2024 09:02,1.607922383,40.8476562,40.65405338,0.832088414,0.92002441,1.380225435,5.745237831,0.26738127,40.71328337,0.856981131,22.94195056,Edge-01,12.89953627,Light,Weld,IRB6700,TRUE,TRUE,40.8476562
T002,01-07-2024 09:00,3.710508327,53.45636878,53.12893516,0.533425165,0.567111691,1.116942354,5.962727319,0.430697903,53.84211319,0.555307468,24.91845109,Edge-01,12.45838831,Light,Place,FANUC M-20iA,TRUE,TRUE,53.45636878
T007,01-07-2024 09:01,5.217755384,35.73352757,35.15863511,1,1.09,0.913655331,4.990408758,0.097770953,35.29739973,1.05,23.42138285,Edge-01,11.36870625,Light,Weld,KUKA KR10,TRUE,TRUE,35.73352757
T002,01-07-2024 09:03,1.667288546,80.48713351,80.05141923,0.511539108,0.571052273,1.34405737,4.759766193,0.353362298,80.71369799,0.503831723,23.11664244,Edge-01,10.01,Heavy,Inspect,IRB6700,TRUE,TRUE,80.48713351
T004,01-07-2024 09:04,3.540509162,43.09244583,43.1988748,0.859362814,0.765833619,1.173679263,5.638448273,0.291182563,43.36872241,0.871804806,24.57512919,Edge-03,12.0166858,Light,Inspect,FANUC M-20iA,TRUE,TRUE,43.09244583
T009,01-07-2024 09:05,5.275613671,26.65471332,26.64564046,0.2,0.159469409,0.8,5.571895798,0.25138367,25.81611511,0.2,23.3072494,Edge-03,12.36322546,Heavy,Place,IRB6700,TRUE,TRUE,26.65471332
T005,01-07-2024 09:07,3.873009887,53.47172855,53.35324223,0.422777884,0.363124806,1.170960159,4.988420655,0.271869688,53.24713886,0.399466739,22.5,Edge-02,13.07609477,Light,Inspect,IRB6700,TRUE,TRUE,53.47172855
T007,01-07-2024 09:06,1.476349464,54.78877208,54.3156688,0.671330752,0.754651443,1.090375626,5.743983377,0.175306276,55.14869419,0.692453219,22.7843837,Edge-03,10.69740003,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,54.78877208
T010,01-07-2024 09:06,2.601657204,25.15930654,25.71922248,0.448902074,0.432725823,1.123747119,5.801459776,0.324698856,25.28928831,0.484849823,23.84181297,Edge-03,12.38240865,Light,Inspect,KUKA KR10,TRUE,TRUE,25.15930654
T008,01-07-2024 09:04,2.287485387,57.02382035,57.16628325,0.772373027,0.815789339,0.929094931,5.198201524,0.409159361,57.26509273,0.780235275,22.58058463,Edge-01,10.01,Light,Pick,IRB6700,TRUE,TRUE,57.02382035
T010,01-07-2024 09:05,3.902795984,53.96589142,54.61701574,0.833076889,0.911820257,1.354263679,5.090957282,0.354960114,53.44327628,0.822017862,24.99,Edge-01,11.33177951,Heavy,Pick,KUKA KR10,TRUE,TRUE,53.96589142
T003,01-07-2024 09:01,2.751426633,25.27053664,26.24806386,0.551558364,0.497962295,1.445420645,4.940504664,0.342385287,25.5894762,0.560801401,23.86144194,Edge-02,10.58643804,Light,Place,KUKA KR10,TRUE,TRUE,25.27053664
T006,01-07-2024 09:01,4.125038093,89.43,89.85,0.2,0.12,1.068381981,4.51,0.420273632,89.51,0.2,23.25829045,Edge-01,11.35966685,Heavy,Pick,IRB6700,TRUE,TRUE,89.43
T003,01-07-2024 09:00,5.274822834,27.12515816,26.61867471,0.729594901,0.713984779,1.161328305,5.726316566,0.138157955,26.84217049,0.699930793,23.55791501,Edge-01,11.1765258,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,27.12515816
T003,01-07-2024 09:03,4.28061939,41.11131555,41.22140042,0.2,0.12,1.223699683,5.25382179,0.38497125,41.31177379,0.2,23.24245103,Edge-01,12.65616766,Light,Weld,FANUC M-20iA,TRUE,TRUE,41.11131555
T009,01-07-2024 09:02,2.94085359,17.44994414,16.94345878,0.865057867,0.869331103,1.07411038,5.944383999,0.338969629,17.07077857,0.878498727,23.89390739,Edge-01,11.92880564,Heavy,Place,FANUC M-20iA,TRUE,TRUE,17.44994414
T001,01-07-2024 09:07,1,64.93740388,65.67048538,0.544113667,0.537865559,1.17585197,4.885860677,0.31984903,64.9082906,0.534483509,23.61648355,Edge-02,12.26731474,Heavy,Pick,KUKA KR10,TRUE,TRUE,64.93740388
T002,01-07-2024 09:06,3.967381591,77.85651343,77.59414479,0.632181821,0.571514438,1.498454055,5.126584185,0.240306306,77.86169457,0.667620298,22.62244669,Edge-02,13.30465366,Light,Inspect,FANUC M-20iA,TRUE,TRUE,77.85651343
T001,01-07-2024 09:07,6,50.8307762,50.2800432,0.582383757,0.542856408,1.073582602,5.095515328,0.107782456,51.26536318,0.57336882,24.02696962,Edge-02,13.1141012,Heavy,Place,KUKA KR10,TRUE,TRUE,50.8307762
T001,01-07-2024 09:03,3.166628186,10,9.679422811,0.665908535,0.776956281,1.070817824,5.184865351,0.313893788,9.42,0.639397819,23.03655329,Edge-02,13.14791314,Heavy,Place,FANUC M-20iA,TRUE,TRUE,10
T001,01-07-2024 09:01,1.647584777,23.93145966,23.5426538,0.687918148,0.768201221,1.461443962,5.013124991,0.399589373,24.11505173,0.670136986,23.56934076,Edge-02,10.82168307,Heavy,Pick,KUKA KR10,TRUE,TRUE,23.93145966
T009,01-07-2024 09:08,1,46.78935868,47.49909554,0.606549211,0.644016076,1.121693175,5.874078585,0.232379187,46.45863468,0.630549684,22.74355882,Edge-02,10.785772,Heavy,Place,IRB6700,TRUE,TRUE,46.78935868
T001,01-07-2024 09:05,1.518199565,12.45057217,11.86066026,0.585907002,0.551424374,1.160422561,5.467091488,0.408982813,11.98736896,0.576279665,23.37466379,Edge-03,13.11321399,Light,Place,IRB6700,TRUE,TRUE,12.45057217
T009,01-07-2024 09:03,3.635209217,37.39633251,37.29514636,0.491425565,0.447343555,1.194106539,4.51,0.040308809,37.41527768,0.46378853,24.6371006,Edge-03,11.99439883,Light,Weld,IRB6700,TRUE,TRUE,37.39633251
T007,01-07-2024 09:01,4.024047892,26.4672958,26.51668779,1,1.084493834,1.373752342,5.062565555,0.173733701,25.99345689,1.05,24.07026934,Edge-01,13.96000238,Light,Weld,KUKA KR10,TRUE,TRUE,26.4672958
T009,01-07-2024 09:03,3.919504148,66.49684408,67.11572162,0.693560483,0.657002973,1.176833245,4.585969785,0.514197414,66.5301477,0.705973749,22.94420903,Edge-03,14.92295855,Light,Inspect,FANUC M-20iA,TRUE,TRUE,66.49684408
T002,01-07-2024 09:04,4.792091965,48.78011978,48.4771842,0.91184204,0.912810981,0.918268041,5.111212261,0.201388069,48.83586475,0.909504882,24.4720265,Edge-02,13.72550943,Light,Weld,FANUC M-20iA,TRUE,TRUE,48.78011978
T001,01-07-2024 09:00,3.648495148,15.19468296,15.45959741,0.469442186,0.509054666,1.070353083,5.170928489,0.346464285,14.87166731,0.45461122,22.64541884,Edge-02,14.3882157,Heavy,Pick,KUKA KR10,TRUE,TRUE,15.19468296
T006,01-07-2024 09:02,2.937317714,72.0133269,71.80543576,0.666968515,0.636366415,1.0933776,5.057019614,0.233708707,71.88222802,0.642905149,24.94898093,Edge-01,13.01538967,Light,Place,FANUC M-20iA,TRUE,TRUE,72.0133269
T003,01-07-2024 09:06,2.966293885,87.97770623,88.07427753,0.61600729,0.586296868,1.054595647,4.936416903,0.274548051,88.08363504,0.595858221,23.85469157,Edge-03,10.01,Heavy,Inspect,KUKA KR10,TRUE,TRUE,87.97770623
T004,01-07-2024 09:04,3.848257341,61.16251736,60.81590384,0.860963765,0.906705539,1.076628859,5.546038148,0.198086275,61.43848341,0.875238758,23.7402712,Edge-02,11.06396298,Heavy,Place,KUKA KR10,TRUE,TRUE,61.16251736
T001,01-07-2024 09:00,5.124374061,16.33630402,16.30666249,0.76955648,0.774312259,1.11664789,5.399535156,0.1666087,15.93020075,0.77151104,23.93547259,Edge-01,13.74340382,Heavy,Place,KUKA KR10,TRUE,TRUE,16.33630402
T005,01-07-2024 09:06,3.044612019,38.79160389,38.83471287,0.62263094,0.659719914,1.13368718,5.339337126,0.358496058,38.87871086,0.613138218,24.01597392,Edge-01,14.15453471,Heavy,Inspect,FANUC M-20iA,TRUE,TRUE,38.79160389
T003,01-07-2024 09:07,6,28.4919753,28.71596818,0.384306096,0.440429469,1.056332015,5.524605993,0.423071033,28.57403772,0.388768252,24.40798646,Edge-02,13.82462701,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,28.4919753
T009,01-07-2024 09:07,4.840045444,89.43,89.85,0.63707767,0.628527105,1.044156498,5.069609106,0.295283045,89.51,0.627516428,23.73282934,Edge-02,11.09217315,Light,Place,KUKA KR10,TRUE,TRUE,89.43
T009,01-07-2024 09:06,5.627430415,62.33224343,61.77236403,0.2,0.179821055,1.046038667,5.43718582,0.358371656,62.40003161,0.2,23.42857259,Edge-01,14.7026814,Light,Place,FANUC M-20iA,TRUE,TRUE,62.33224343
T002,01-07-2024 09:01,3.873131585,35.13211959,35.56366729,0.68153094,0.808333625,0.8,5.126964025,0.316271802,35.37413725,0.69543392,23.63724537,Edge-02,10.33689192,Heavy,Inspect,FANUC M-20iA,TRUE,TRUE,35.13211959
T001,01-07-2024 09:01,3.748967636,27.13628595,28.12514345,0.574136241,0.59708825,1.047689178,4.576796121,0.359042676,26.8292877,0.576654878,24.99,Edge-03,12.4323768,Light,Weld,IRB6700,TRUE,TRUE,27.13628595
T005,01-07-2024 09:02,4.008815875,55.85218945,56.14674527,0.695563071,0.720686302,1.468857486,5.305108855,0.209334865,56.32227427,0.725290421,24.54698474,Edge-01,12.88452138,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,55.85218945
